date,sku_id,pharmacy_type,demand_type,units_sold,week_of_year,ili_pct,is_holiday,vbp_10_active
2026-05-18,SKU_0002,hospital,smooth,109,21,4.66,0,1
2026-05-25,SKU_0002,hospital,smooth,121,22,4.74,0,1
2024-06-03,SKU_0002,chain,smooth,37,23,5.7,0,0
2024-06-10,SKU_0002,chain,smooth,81,24,5.63,0,0
2024-06-17,SKU_0002,chain,smooth,58,25,6.0,0,0
2024-06-24,SKU_0002,chain,smooth,82,26,6.33,0,0
2024-07-01,SKU_0002,chain,smooth,57,27,5.66,0,0
2024-07-08,SKU_0002,chain,smooth,36,28,5.52,0,0
2024-07-15,SKU_0002,chain,smooth,40,29,5.93,0,0
2024-07-22,SKU_0002,chain,smooth,73,30,5.34,0,0
2024-07-29,SKU_0002,chain,smooth,78,31,4.51,0,0
2024-08-05,SKU_0002,chain,smooth,55,32,4.4,0,0
2024-08-12,SKU_0002,chain,smooth,86,33,3.53,0,0
2024-08-19,SKU_0002,chain,smooth,41,34,2.96,0,0
2024-08-26,SKU_0002,chain,smooth,72,35,2.61,0,0
2024-09-02,SKU_0002,chain,smooth,50,36,1.25,0,0
2024-09-09,SKU_0002,chain,smooth,61,37,0.72,0,0
2024-09-16,SKU_0002,chain,smooth,74,38,0.57,0,0
2024-09-23,SKU_0002,chain,smooth,57,39,0.5,0,0
2024-09-30,SKU_0002,chain,smooth,66,40,0.5,0,0
2024-10-07,SKU_0002,chain,smooth,85,41,0.5,1,0
2024-10-14,SKU_0002,chain,smooth,62,42,0.5,0,0
2024-10-21,SKU_0002,chain,smooth,89,43,0.5,0,0
2024-10-28,SKU_0002,chain,smooth,51,44,0.5,0,0
2024-11-04,SKU_0002,chain,smooth,83,45,0.5,0,0
2024-11-11,SKU_0002,chain,smooth,100,46,0.5,0,0
2024-11-18,SKU_0002,chain,smooth,24,47,0.5,0,0
2024-11-25,SKU_0002,chain,smooth,56,48,0.5,0,0
2024-12-02,SKU_0002,chain,smooth,83,49,0.5,0,0
2024-12-09,SKU_0002,chain,smooth,67,50,0.5,0,0
2024-12-16,SKU_0002,chain,smooth,78,51,0.5,0,0
2024-12-23,SKU_0002,chain,smooth,59,52,0.5,0,0
2024-12-30,SKU_0002,chain,smooth,72,1,0.66,0,0
2025-01-06,SKU_0002,chain,smooth,67,2,1.85,0,0
2025-01-13,SKU_0002,chain,smooth,93,3,1.5,0,0
2025-01-20,SKU_0002,chain,smooth,66,4,1.41,1,0
2025-01-27,SKU_0002,chain,smooth,68,5,2.31,1,0
2025-02-03,SKU_0002,chain,smooth,53,6,1.81,1,0
2025-02-10,SKU_0002,chain,smooth,51,7,2.48,1,0
2025-02-17,SKU_0002,chain,smooth,61,8,1.88,0,0
2025-02-24,SKU_0002,chain,smooth,77,9,2.23,0,0
2025-03-03,SKU_0002,chain,smooth,61,10,2.88,0,0
2025-03-10,SKU_0002,chain,smooth,75,11,3.18,0,0
2025-03-17,SKU_0002,chain,smooth,110,12,3.1,0,0
2025-03-24,SKU_0002,chain,smooth,87,13,3.13,0,0
2025-03-31,SKU_0002,chain,smooth,63,14,3.22,0,0
2025-04-07,SKU_0002,chain,smooth,94,15,2.98,0,1
2025-04-14,SKU_0002,chain,smooth,62,16,3.44,0,1
2025-04-21,SKU_0002,chain,smooth,31,17,3.76,0,1
2025-04-28,SKU_0002,chain,smooth,51,18,4.53,0,1
2025-05-05,SKU_0002,chain,smooth,26,19,4.54,1,1
2025-05-12,SKU_0002,chain,smooth,65,20,4.06,0,1
2025-05-19,SKU_0002,chain,smooth,72,21,5.05,0,1
2025-05-26,SKU_0002,chain,smooth,105,22,5.03,0,1
2025-06-02,SKU_0002,chain,smooth,79,23,5.13,0,1
2025-06-09,SKU_0002,chain,smooth,69,24,5.74,0,1
2025-06-16,SKU_0002,chain,smooth,90,25,5.98,0,1
2025-06-23,SKU_0002,chain,smooth,31,26,5.97,0,1
2025-06-30,SKU_0002,chain,smooth,79,27,5.3,0,1
2025-07-07,SKU_0002,chain,smooth,90,28,5.34,0,1
2025-07-14,SKU_0002,chain,smooth,46,29,5.34,0,1
2025-07-21,SKU_0002,chain,smooth,98,30,5.26,0,1
2025-07-28,SKU_0002,chain,smooth,82,31,4.36,0,1
2025-08-04,SKU_0002,chain,smooth,68,32,3.99,0,1
2025-08-11,SKU_0002,chain,smooth,88,33,3.15,0,1
2025-08-18,SKU_0002,chain,smooth,121,34,2.55,0,1
2025-08-25,SKU_0002,chain,smooth,80,35,2.66,0,1
2025-09-01,SKU_0002,chain,smooth,81,36,2.24,0,1
2025-09-08,SKU_0002,chain,smooth,67,37,1.15,0,1
2025-09-15,SKU_0002,chain,smooth,60,38,0.96,0,1
2025-09-22,SKU_0002,chain,smooth,93,39,0.5,0,1
2025-09-29,SKU_0002,chain,smooth,59,40,0.5,0,1
2025-10-06,SKU_0002,chain,smooth,69,41,0.5,1,1
2025-10-13,SKU_0002,chain,smooth,67,42,0.5,0,1
2025-10-20,SKU_0002,chain,smooth,85,43,0.5,0,1
2025-10-27,SKU_0002,chain,smooth,82,44,0.5,0,1
2025-11-03,SKU_0002,chain,smooth,96,45,0.5,0,1
2025-11-10,SKU_0002,chain,smooth,65,46,0.5,0,1
2025-11-17,SKU_0002,chain,smooth,70,47,0.5,0,1
2025-11-24,SKU_0002,chain,smooth,55,48,0.5,0,1
2025-12-01,SKU_0002,chain,smooth,66,49,0.5,0,1
2025-12-08,SKU_0002,chain,smooth,81,50,0.5,0,1
2025-12-15,SKU_0002,chain,smooth,89,51,0.5,0,1
2025-12-22,SKU_0002,chain,smooth,55,52,0.5,0,1
2025-12-29,SKU_0002,chain,smooth,90,1,1.24,0,1
2026-01-05,SKU_0002,chain,smooth,99,2,0.87,0,1
2026-01-12,SKU_0002,chain,smooth,81,3,1.07,0,1
2026-01-19,SKU_0002,chain,smooth,109,4,1.46,0,1
2026-01-26,SKU_0002,chain,smooth,49,5,2.2,1,1
2026-02-02,SKU_0002,chain,smooth,39,6,2.2,1,1
2026-02-09,SKU_0002,chain,smooth,29,7,2.07,1,1
2026-02-16,SKU_0002,chain,smooth,101,8,2.59,0,1
2026-02-23,SKU_0002,chain,smooth,85,9,2.57,0,1
2026-03-02,SKU_0002,chain,smooth,71,10,2.99,0,1
2026-03-09,SKU_0002,chain,smooth,78,11,2.52,0,1
2026-03-16,SKU_0002,chain,smooth,50,12,2.77,0,1
2026-03-23,SKU_0002,chain,smooth,120,13,2.88,0,1
2026-03-30,SKU_0002,chain,smooth,75,14,2.66,0,1
2026-04-06,SKU_0002,chain,smooth,75,15,3.45,0,1
2026-04-13,SKU_0002,chain,smooth,87,16,3.63,0,1
2026-04-20,SKU_0002,chain,smooth,83,17,3.77,0,1
2026-04-27,SKU_0002,chain,smooth,78,18,3.93,0,1
2026-05-04,SKU_0002,chain,smooth,50,19,3.77,1,1
2026-05-11,SKU_0002,chain,smooth,84,20,4.38,0,1
2026-05-18,SKU_0002,chain,smooth,112,21,4.66,0,1
2026-05-25,SKU_0002,chain,smooth,102,22,4.74,0,1
2024-06-03,SKU_0002,independent,smooth,58,23,5.7,0,0
2024-06-10,SKU_0002,independent,smooth,28,24,5.63,0,0
2024-06-17,SKU_0002,independent,smooth,21,25,6.0,0,0
2024-06-24,SKU_0002,independent,smooth,34,26,6.33,0,0
2024-07-01,SKU_0002,independent,smooth,37,27,5.66,0,0
2024-07-08,SKU_0002,independent,smooth,52,28,5.52,0,0
2024-07-15,SKU_0002,independent,smooth,11,29,5.93,0,0
2024-07-22,SKU_0002,independent,smooth,59,30,5.34,0,0
2024-07-29,SKU_0002,independent,smooth,34,31,4.51,0,0
2024-08-05,SKU_0002,independent,smooth,30,32,4.4,0,0
2024-08-12,SKU_0002,independent,smooth,22,33,3.53,0,0
2024-08-19,SKU_0002,independent,smooth,12,34,2.96,0,0
2024-08-26,SKU_0002,independent,smooth,49,35,2.61,0,0
2024-09-02,SKU_0002,independent,smooth,38,36,1.25,0,0
2024-09-09,SKU_0002,independent,smooth,18,37,0.72,0,0
2024-09-16,SKU_0002,independent,smooth,18,38,0.57,0,0
2024-09-23,SKU_0002,independent,smooth,32,39,0.5,0,0
2024-09-30,SKU_0002,independent,smooth,61,40,0.5,0,0
2024-10-07,SKU_0002,independent,smooth,29,41,0.5,1,0
2024-10-14,SKU_0002,independent,smooth,14,42,0.5,0,0
2024-10-21,SKU_0002,independent,smooth,33,43,0.5,0,0
2024-10-28,SKU_0002,independent,smooth,32,44,0.5,0,0
2024-11-04,SKU_0002,independent,smooth,0,45,0.5,0,0
2024-11-11,SKU_0002,independent,smooth,35,46,0.5,0,0
2024-11-18,SKU_0002,independent,smooth,33,47,0.5,0,0
2024-11-25,SKU_0002,independent,smooth,46,48,0.5,0,0
2024-12-02,SKU_0002,independent,smooth,63,49,0.5,0,0
2024-12-09,SKU_0002,independent,smooth,52,50,0.5,0,0
2024-12-16,SKU_0002,independent,smooth,31,51,0.5,0,0
2024-12-23,SKU_0002,independent,smooth,19,52,0.5,0,0
2024-12-30,SKU_0002,independent,smooth,73,1,0.66,0,0
2025-01-06,SKU_0002,independent,smooth,36,2,1.85,0,0
2025-01-13,SKU_0002,independent,smooth,35,3,1.5,0,0
2025-01-20,SKU_0002,independent,smooth,30,4,1.41,1,0
2025-01-27,SKU_0002,independent,smooth,33,5,2.31,1,0
2025-02-03,SKU_0002,independent,smooth,28,6,1.81,1,0
2025-02-10,SKU_0002,independent,smooth,22,7,2.48,1,0
2025-02-17,SKU_0002,independent,smooth,27,8,1.88,0,0
2025-02-24,SKU_0002,independent,smooth,34,9,2.23,0,0
2025-03-03,SKU_0002,independent,smooth,27,10,2.88,0,0
2025-03-10,SKU_0002,independent,smooth,24,11,3.18,0,0
2025-03-17,SKU_0002,independent,smooth,36,12,3.1,0,0
2025-03-24,SKU_0002,independent,smooth,31,13,3.13,0,0
2025-03-31,SKU_0002,independent,smooth,57,14,3.22,0,0
2025-04-07,SKU_0002,independent,smooth,0,15,2.98,0,1
2025-04-14,SKU_0002,independent,smooth,51,16,3.44,0,1
2025-04-21,SKU_0002,independent,smooth,54,17,3.76,0,1
2025-04-28,SKU_0002,independent,smooth,5,18,4.53,0,1
2025-05-05,SKU_0002,independent,smooth,26,19,4.54,1,1
2025-05-12,SKU_0002,independent,smooth,30,20,4.06,0,1
2025-05-19,SKU_0002,independent,smooth,15,21,5.05,0,1
2025-05-26,SKU_0002,independent,smooth,25,22,5.03,0,1
2025-06-02,SKU_0002,independent,smooth,20,23,5.13,0,1
2025-06-09,SKU_0002,independent,smooth,62,24,5.74,0,1
2025-06-16,SKU_0002,independent,smooth,51,25,5.98,0,1
2025-06-23,SKU_0002,independent,smooth,56,26,5.97,0,1
2025-06-30,SKU_0002,independent,smooth,48,27,5.3,0,1
2025-07-07,SKU_0002,independent,smooth,21,28,5.34,0,1
2025-07-14,SKU_0002,independent,smooth,30,29,5.34,0,1
2025-07-21,SKU_0002,independent,smooth,45,30,5.26,0,1
2025-07-28,SKU_0002,independent,smooth,20,31,4.36,0,1
2025-08-04,SKU_0002,independent,smooth,48,32,3.99,0,1
2025-08-11,SKU_0002,independent,smooth,34,33,3.15,0,1
2025-08-18,SKU_0002,independent,smooth,33,34,2.55,0,1
2025-08-25,SKU_0002,independent,smooth,49,35,2.66,0,1
2025-09-01,SKU_0002,independent,smooth,45,36,2.24,0,1
2025-09-08,SKU_0002,independent,smooth,33,37,1.15,0,1
2025-09-15,SKU_0002,independent,smooth,55,38,0.96,0,1
2025-09-22,SKU_0002,independent,smooth,22,39,0.5,0,1
2025-09-29,SKU_0002,independent,smooth,47,40,0.5,0,1
2025-10-06,SKU_0002,independent,smooth,43,41,0.5,1,1
2025-10-13,SKU_0002,independent,smooth,33,42,0.5,0,1
2025-10-20,SKU_0002,independent,smooth,43,43,0.5,0,1
2025-10-27,SKU_0002,independent,smooth,19,44,0.5,0,1
2025-11-03,SKU_0002,independent,smooth,51,45,0.5,0,1
2025-11-10,SKU_0002,independent,smooth,35,46,0.5,0,1
2025-11-17,SKU_0002,independent,smooth,30,47,0.5,0,1
2025-11-24,SKU_0002,independent,smooth,53,48,0.5,0,1
2025-12-01,SKU_0002,independent,smooth,27,49,0.5,0,1
2025-12-08,SKU_0002,independent,smooth,16,50,0.5,0,1
2025-12-15,SKU_0002,independent,smooth,14,51,0.5,0,1
2025-12-22,SKU_0002,independent,smooth,46,52,0.5,0,1
2025-12-29,SKU_0002,independent,smooth,18,1,1.24,0,1
2026-01-05,SKU_0002,independent,smooth,62,2,0.87,0,1
2026-01-12,SKU_0002,independent,smooth,6,3,1.07,0,1
2026-01-19,SKU_0002,independent,smooth,61,4,1.46,0,1
2026-01-26,SKU_0002,independent,smooth,35,5,2.2,1,1
2026-02-02,SKU_0002,independent,smooth,31,6,2.2,1,1
2026-02-09,SKU_0002,independent,smooth,24,7,2.07,1,1
2026-02-16,SKU_0002,independent,smooth,42,8,2.59,0,1
2026-02-23,SKU_0002,independent,smooth,36,9,2.57,0,1
2026-03-02,SKU_0002,independent,smooth,52,10,2.99,0,1
2026-03-09,SKU_0002,independent,smooth,38,11,2.52,0,1
2026-03-16,SKU_0002,independent,smooth,38,12,2.77,0,1
2026-03-23,SKU_0002,independent,smooth,31,13,2.88,0,1
2026-03-30,SKU_0002,independent,smooth,36,14,2.66,0,1
2026-04-06,SKU_0002,independent,smooth,41,15,3.45,0,1
2026-04-13,SKU_0002,independent,smooth,11,16,3.63,0,1
2026-04-20,SKU_0002,independent,smooth,17,17,3.77,0,1
2026-04-27,SKU_0002,independent,smooth,48,18,3.93,0,1
2026-05-04,SKU_0002,independent,smooth,35,19,3.77,1,1
2026-05-11,SKU_0002,independent,smooth,35,20,4.38,0,1
2026-05-18,SKU_0002,independent,smooth,38,21,4.66,0,1
2026-05-25,SKU_0002,independent,smooth,43,22,4.74,0,1
2024-06-03,SKU_0003,hospital,smooth,82,23,5.7,0,0
2024-06-10,SKU_0003,hospital,smooth,79,24,5.63,0,0
2024-06-17,SKU_0003,hospital,smooth,94,25,6.0,0,0
2024-06-24,SKU_0003,hospital,smooth,77,26,6.33,0,0
2024-07-01,SKU_0003,hospital,smooth,98,27,5.66,0,0
2024-07-08,SKU_0003,hospital,smooth,68,28,5.52,0,0
2024-07-15,SKU_0003,hospital,smooth,108,29,5.93,0,0
2024-07-22,SKU_0003,hospital,smooth,100,30,5.34,0,0
2024-07-29,SKU_0003,hospital,smooth,97,31,4.51,0,0
2024-08-05,SKU_0003,hospital,smooth,108,32,4.4,0,0
2024-08-12,SKU_0003,hospital,smooth,118,33,3.53,0,0
2024-08-19,SKU_0003,hospital,smooth,109,34,2.96,0,0
2024-08-26,SKU_0003,hospital,smooth,68,35,2.61,0,0
2024-09-02,SKU_0003,hospital,smooth,76,36,1.25,0,0
2024-09-09,SKU_0003,hospital,smooth,86,37,0.72,0,0
2024-09-16,SKU_0003,hospital,smooth,95,38,0.57,0,0
2024-09-23,SKU_0003,hospital,smooth,102,39,0.5,0,0
2024-09-30,SKU_0003,hospital,smooth,84,40,0.5,0,0
2024-10-07,SKU_0003,hospital,smooth,86,41,0.5,1,0
2024-10-14,SKU_0003,hospital,smooth,83,42,0.5,0,0
2024-10-21,SKU_0003,hospital,smooth,85,43,0.5,0,0
2024-10-28,SKU_0003,hospital,smooth,73,44,0.5,0,0
2024-11-04,SKU_0003,hospital,smooth,80,45,0.5,0,0
2024-11-11,SKU_0003,hospital,smooth,73,46,0.5,0,0
2024-11-18,SKU_0003,hospital,smooth,78,47,0.5,0,0
2024-11-25,SKU_0003,hospital,smooth,107,48,0.5,0,0
2024-12-02,SKU_0003,hospital,smooth,78,49,0.5,0,0
2024-12-09,SKU_0003,hospital,smooth,129,50,0.5,0,0
2024-12-16,SKU_0003,hospital,smooth,98,51,0.5,0,0
2024-12-23,SKU_0003,hospital,smooth,93,52,0.5,0,0
2024-12-30,SKU_0003,hospital,smooth,78,1,0.66,0,0
2025-01-06,SKU_0003,hospital,smooth,100,2,1.85,0,0
2025-01-13,SKU_0003,hospital,smooth,82,3,1.5,0,0
2025-01-20,SKU_0003,hospital,smooth,81,4,1.41,1,0
2025-01-27,SKU_0003,hospital,smooth,115,5,2.31,1,0
2025-02-03,SKU_0003,hospital,smooth,77,6,1.81,1,0
2025-02-10,SKU_0003,hospital,smooth,95,7,2.48,1,0
2025-02-17,SKU_0003,hospital,smooth,79,8,1.88,0,0
2025-02-24,SKU_0003,hospital,smooth,89,9,2.23,0,0
2025-03-03,SKU_0003,hospital,smooth,115,10,2.88,0,0
2025-03-10,SKU_0003,hospital,smooth,80,11,3.18,0,0
2025-03-17,SKU_0003,hospital,smooth,115,12,3.1,0,0
2025-03-24,SKU_0003,hospital,smooth,100,13,3.13,0,0
2025-03-31,SKU_0003,hospital,smooth,82,14,3.22,0,0
2025-04-07,SKU_0003,hospital,smooth,99,15,2.98,0,1
2025-04-14,SKU_0003,hospital,smooth,104,16,3.44,0,1
2025-04-21,SKU_0003,hospital,smooth,100,17,3.76,0,1
2025-04-28,SKU_0003,hospital,smooth,69,18,4.53,0,1
2025-05-05,SKU_0003,hospital,smooth,70,19,4.54,1,1
2025-05-12,SKU_0003,hospital,smooth,89,20,4.06,0,1
2025-05-19,SKU_0003,hospital,smooth,92,21,5.05,0,1
2025-05-26,SKU_0003,hospital,smooth,102,22,5.03,0,1
2025-06-02,SKU_0003,hospital,smooth,96,23,5.13,0,1
2025-06-09,SKU_0003,hospital,smooth,75,24,5.74,0,1
2025-06-16,SKU_0003,hospital,smooth,100,25,5.98,0,1
2025-06-23,SKU_0003,hospital,smooth,104,26,5.97,0,1
2025-06-30,SKU_0003,hospital,smooth,104,27,5.3,0,1
2025-07-07,SKU_0003,hospital,smooth,112,28,5.34,0,1
2025-07-14,SKU_0003,hospital,smooth,108,29,5.34,0,1
2025-07-21,SKU_0003,hospital,smooth,103,30,5.26,0,1
2025-07-28,SKU_0003,hospital,smooth,96,31,4.36,0,1
2025-08-04,SKU_0003,hospital,smooth,74,32,3.99,0,1
2025-08-11,SKU_0003,hospital,smooth,104,33,3.15,0,1
2025-08-18,SKU_0003,hospital,smooth,101,34,2.55,0,1
2025-08-25,SKU_0003,hospital,smooth,102,35,2.66,0,1
2025-09-01,SKU_0003,hospital,smooth,80,36,2.24,0,1
2025-09-08,SKU_0003,hospital,smooth,83,37,1.15,0,1
2025-09-15,SKU_0003,hospital,smooth,113,38,0.96,0,1
2025-09-22,SKU_0003,hospital,smooth,98,39,0.5,0,1
2025-09-29,SKU_0003,hospital,smooth,108,40,0.5,0,1
2025-10-06,SKU_0003,hospital,smooth,87,41,0.5,1,1
2025-10-13,SKU_0003,hospital,smooth,98,42,0.5,0,1
2025-10-20,SKU_0003,hospital,smooth,111,43,0.5,0,1
2025-10-27,SKU_0003,hospital,smooth,90,44,0.5,0,1
2025-11-03,SKU_0003,hospital,smooth,98,45,0.5,0,1
2025-11-10,SKU_0003,hospital,smooth,90,46,0.5,0,1
2025-11-17,SKU_0003,hospital,smooth,90,47,0.5,0,1
2025-11-24,SKU_0003,hospital,smooth,91,48,0.5,0,1
2025-12-01,SKU_0003,hospital,smooth,99,49,0.5,0,1
2025-12-08,SKU_0003,hospital,smooth,88,50,0.5,0,1
2025-12-15,SKU_0003,hospital,smooth,113,51,0.5,0,1
2025-12-22,SKU_0003,hospital,smooth,82,52,0.5,0,1
2025-12-29,SKU_0003,hospital,smooth,91,1,1.24,0,1
2026-01-05,SKU_0003,hospital,smooth,87,2,0.87,0,1
2026-01-12,SKU_0003,hospital,smooth,114,3,1.07,0,1
2026-01-19,SKU_0003,hospital,smooth,96,4,1.46,0,1
2026-01-26,SKU_0003,hospital,smooth,97,5,2.2,1,1
2026-02-02,SKU_0003,hospital,smooth,61,6,2.2,1,1
2026-02-09,SKU_0003,hospital,smooth,86,7,2.07,1,1
2026-02-16,SKU_0003,hospital,smooth,106,8,2.59,0,1
2026-02-23,SKU_0003,hospital,smooth,94,9,2.57,0,1
2026-03-02,SKU_0003,hospital,smooth,108,10,2.99,0,1
2026-03-09,SKU_0003,hospital,smooth,85,11,2.52,0,1
2026-03-16,SKU_0003,hospital,smooth,113,12,2.77,0,1
2026-03-23,SKU_0003,hospital,smooth,126,13,2.88,0,1
2026-03-30,SKU_0003,hospital,smooth,88,14,2.66,0,1
2026-04-06,SKU_0003,hospital,smooth,87,15,3.45,0,1
2026-04-13,SKU_0003,hospital,smooth,115,16,3.63,0,1
2026-04-20,SKU_0003,hospital,smooth,117,17,3.77,0,1
2026-04-27,SKU_0003,hospital,smooth,87,18,3.93,0,1
2026-05-04,SKU_0003,hospital,smooth,78,19,3.77,1,1
2026-05-11,SKU_0003,hospital,smooth,92,20,4.38,0,1
2026-05-18,SKU_0003,hospital,smooth,77,21,4.66,0,1
2026-05-25,SKU_0003,hospital,smooth,84,22,4.74,0,1
2024-06-03,SKU_0003,chain,smooth,44,23,5.7,0,0
2024-06-10,SKU_0003,chain,smooth,48,24,5.63,0,0
2024-06-17,SKU_0003,chain,smooth,60,25,6.0,0,0
2024-06-24,SKU_0003,chain,smooth,65,26,6.33,0,0
2024-07-01,SKU_0003,chain,smooth,85,27,5.66,0,0
2024-07-08,SKU_0003,chain,smooth,46,28,5.52,0,0
2024-07-15,SKU_0003,chain,smooth,77,29,5.93,0,0
2024-07-22,SKU_0003,chain,smooth,59,30,5.34,0,0
2024-07-29,SKU_0003,chain,smooth,62,31,4.51,0,0
2024-08-05,SKU_0003,chain,smooth,73,32,4.4,0,0
2024-08-12,SKU_0003,chain,smooth,45,33,3.53,0,0
2024-08-19,SKU_0003,chain,smooth,69,34,2.96,0,0
2024-08-26,SKU_0003,chain,smooth,66,35,2.61,0,0
2024-09-02,SKU_0003,chain,smooth,71,36,1.25,0,0
2024-09-09,SKU_0003,chain,smooth,68,37,0.72,0,0
2024-09-16,SKU_0003,chain,smooth,101,38,0.57,0,0
2024-09-23,SKU_0003,chain,smooth,53,39,0.5,0,0
2024-09-30,SKU_0003,chain,smooth,55,40,0.5,0,0
2024-10-07,SKU_0003,chain,smooth,46,41,0.5,1,0
2024-10-14,SKU_0003,chain,smooth,54,42,0.5,0,0
2024-10-21,SKU_0003,chain,smooth,53,43,0.5,0,0
2024-10-28,SKU_0003,chain,smooth,81,44,0.5,0,0
2024-11-04,SKU_0003,chain,smooth,84,45,0.5,0,0
2024-11-11,SKU_0003,chain,smooth,53,46,0.5,0,0
2024-11-18,SKU_0003,chain,smooth,49,47,0.5,0,0
2024-11-25,SKU_0003,chain,smooth,69,48,0.5,0,0
2024-12-02,SKU_0003,chain,smooth,53,49,0.5,0,0
2024-12-09,SKU_0003,chain,smooth,71,50,0.5,0,0
2024-12-16,SKU_0003,chain,smooth,64,51,0.5,0,0
2024-12-23,SKU_0003,chain,smooth,37,52,0.5,0,0
2024-12-30,SKU_0003,chain,smooth,84,1,0.66,0,0
2025-01-06,SKU_0003,chain,smooth,88,2,1.85,0,0
2025-01-13,SKU_0003,chain,smooth,50,3,1.5,0,0
2025-01-20,SKU_0003,chain,smooth,46,4,1.41,1,0
2025-01-27,SKU_0003,chain,smooth,57,5,2.31,1,0
2025-02-03,SKU_0003,chain,smooth,58,6,1.81,1,0
2025-02-10,SKU_0003,chain,smooth,63,7,2.48,1,0
2025-02-17,SKU_0003,chain,smooth,91,8,1.88,0,0
2025-02-24,SKU_0003,chain,smooth,57,9,2.23,0,0
2025-03-03,SKU_0003,chain,smooth,47,10,2.88,0,0
2025-03-10,SKU_0003,chain,smooth,38,11,3.18,0,0
2025-03-17,SKU_0003,chain,smooth,48,12,3.1,0,0
2025-03-24,SKU_0003,chain,smooth,59,13,3.13,0,0
2025-03-31,SKU_0003,chain,smooth,88,14,3.22,0,0
2025-04-07,SKU_0003,chain,smooth,52,15,2.98,0,1
2025-04-14,SKU_0003,chain,smooth,64,16,3.44,0,1
2025-04-21,SKU_0003,chain,smooth,60,17,3.76,0,1
2025-04-28,SKU_0003,chain,smooth,79,18,4.53,0,1
2025-05-05,SKU_0003,chain,smooth,93,19,4.54,1,1
2025-05-12,SKU_0003,chain,smooth,53,20,4.06,0,1
2025-05-19,SKU_0003,chain,smooth,54,21,5.05,0,1
2025-05-26,SKU_0003,chain,smooth,78,22,5.03,0,1
2025-06-02,SKU_0003,chain,smooth,73,23,5.13,0,1
2025-06-09,SKU_0003,chain,smooth,92,24,5.74,0,1
2025-06-16,SKU_0003,chain,smooth,72,25,5.98,0,1
2025-06-23,SKU_0003,chain,smooth,58,26,5.97,0,1
2025-06-30,SKU_0003,chain,smooth,73,27,5.3,0,1
2025-07-07,SKU_0003,chain,smooth,81,28,5.34,0,1
2025-07-14,SKU_0003,chain,smooth,77,29,5.34,0,1
2025-07-21,SKU_0003,chain,smooth,72,30,5.26,0,1
2025-07-28,SKU_0003,chain,smooth,81,31,4.36,0,1
2025-08-04,SKU_0003,chain,smooth,83,32,3.99,0,1
2025-08-11,SKU_0003,chain,smooth,87,33,3.15,0,1
2025-08-18,SKU_0003,chain,smooth,75,34,2.55,0,1
2025-08-25,SKU_0003,chain,smooth,63,35,2.66,0,1
2025-09-01,SKU_0003,chain,smooth,68,36,2.24,0,1
2025-09-08,SKU_0003,chain,smooth,84,37,1.15,0,1
2025-09-15,SKU_0003,chain,smooth,53,38,0.96,0,1
2025-09-22,SKU_0003,chain,smooth,71,39,0.5,0,1
2025-09-29,SKU_0003,chain,smooth,59,40,0.5,0,1
2025-10-06,SKU_0003,chain,smooth,58,41,0.5,1,1
2025-10-13,SKU_0003,chain,smooth,85,42,0.5,0,1
2025-10-20,SKU_0003,chain,smooth,68,43,0.5,0,1
2025-10-27,SKU_0003,chain,smooth,65,44,0.5,0,1
2025-11-03,SKU_0003,chain,smooth,43,45,0.5,0,1
2025-11-10,SKU_0003,chain,smooth,76,46,0.5,0,1
2025-11-17,SKU_0003,chain,smooth,74,47,0.5,0,1
2025-11-24,SKU_0003,chain,smooth,98,48,0.5,0,1
2025-12-01,SKU_0003,chain,smooth,59,49,0.5,0,1
2025-12-08,SKU_0003,chain,smooth,67,50,0.5,0,1
2025-12-15,SKU_0003,chain,smooth,67,51,0.5,0,1
2025-12-22,SKU_0003,chain,smooth,88,52,0.5,0,1
2025-12-29,SKU_0003,chain,smooth,61,1,1.24,0,1
2026-01-05,SKU_0003,chain,smooth,67,2,0.87,0,1
2026-01-12,SKU_0003,chain,smooth,72,3,1.07,0,1
2026-01-19,SKU_0003,chain,smooth,65,4,1.46,0,1
2026-01-26,SKU_0003,chain,smooth,48,5,2.2,1,1
2026-02-02,SKU_0003,chain,smooth,58,6,2.2,1,1
2026-02-09,SKU_0003,chain,smooth,71,7,2.07,1,1
2026-02-16,SKU_0003,chain,smooth,46,8,2.59,0,1
2026-02-23,SKU_0003,chain,smooth,64,9,2.57,0,1
2026-03-02,SKU_0003,chain,smooth,51,10,2.99,0,1
2026-03-09,SKU_0003,chain,smooth,81,11,2.52,0,1
2026-03-16,SKU_0003,chain,smooth,38,12,2.77,0,1
2026-03-23,SKU_0003,chain,smooth,53,13,2.88,0,1
2026-03-30,SKU_0003,chain,smooth,68,14,2.66,0,1
2026-04-06,SKU_0003,chain,smooth,87,15,3.45,0,1
2026-04-13,SKU_0003,chain,smooth,62,16,3.63,0,1
2026-04-20,SKU_0003,chain,smooth,54,17,3.77,0,1
2026-04-27,SKU_0003,chain,smooth,93,18,3.93,0,1
2026-05-04,SKU_0003,chain,smooth,34,19,3.77,1,1
2026-05-11,SKU_0003,chain,smooth,30,20,4.38,0,1
2026-05-18,SKU_0003,chain,smooth,71,21,4.66,0,1
2026-05-25,SKU_0003,chain,smooth,57,22,4.74,0,1
2024-06-03,SKU_0003,independent,smooth,18,23,5.7,0,0
